date,region_id,region_name,ntl_sum,area_km2,light_density
2022-01-01,ATL,Atlanta,763883.330349803,10179.988816456855,75.03773767559723
2022-02-01,ATL,Atlanta,828619.705648005,10179.988816456855,81.39691708781328
2022-03-01,ATL,Atlanta,835500.9699355364,10179.988816456855,82.07287699421389
2022-04-01,ATL,Atlanta,794192.0571801066,10179.988816456855,78.01502256036125
2022-05-01,ATL,Atlanta,763207.9697700739,10179.988816456855,74.97139569900907
2022-06-01,ATL,Atlanta,744808.8813022375,10179.988816456855,73.16401763606929
2022-07-01,ATL,Atlanta,754291.9752163291,10179.988816456855,74.09556030129907
2022-08-01,ATL,Atlanta,738417.2873108983,10179.988816456855,72.5361589903892
2022-09-01,ATL,Atlanta,726557.8713335991,10179.988816456855,71.37118561064172
2022-10-01,ATL,Atlanta,753063.3749625087,10179.988816456855,73.97487252099089
2022-11-01,ATL,Atlanta,764299.3948358893,10179.988816456855,75.07860849516176
2022-12-01,ATL,Atlanta,848960.1897976995,10179.988816456855,83.39500220523622
2023-01-01,ATL,Atlanta,808271.6797255278,10179.988816456855,79.39809112745634
2023-02-01,ATL,Atlanta,810037.7262095809,10179.988816456855,79.57157329093359
2023-03-01,ATL,Atlanta,843728.744117856,10179.988816456855,82.88110717311336
2023-04-01,ATL,Atlanta,805520.5327244997,10179.988816456855,79.12784063399994
2023-05-01,ATL,Atlanta,794292.4052119255,10179.988816456855,78.02487994170302
2023-06-01,ATL,Atlanta,781199.0834239125,10179.988816456855,76.73869760652732
2023-07-01,ATL,Atlanta,771932.6998471618,10179.988816456855,75.82844281707501
2023-08-01,ATL,Atlanta,755992.6176837683,10179.988816456855,74.26261770166576
2023-09-01,ATL,Atlanta,768180.9775336981,10179.988816456855,75.4599038745372
2023-10-01,ATL,Atlanta,758493.3062316775,10179.988816456855,74.50826517662827
2023-11-01,ATL,Atlanta,833168.5091633201,10179.988816456855,81.84375485918308
2023-12-01,ATL,Atlanta,860580.4145337939,10179.988816456855,84.53647936651849
2024-01-01,ATL,Atlanta,871838.1163796186,10179.988816456855,85.64234520279777
2024-02-01,ATL,Atlanta,926828.85145998,10179.988816456855,91.04419151833241
2024-03-01,ATL,Atlanta,910232.34668082,10179.988816456855,89.41388473918053
2024-04-01,ATL,Atlanta,843050.5355485678,10179.988816456855,82.81448543299987
2024-05-01,ATL,Atlanta,815532.2044980526,10179.988816456855,80.11130652517737
2024-06-01,ATL,Atlanta,760212.5270979404,10179.988816456855,74.67714756906112
2024-07-01,ATL,Atlanta,803098.6485383809,10179.988816456855,78.88993426398471
2024-08-01,ATL,Atlanta,818425.2009373903,10179.988816456855,80.39549116344149
2024-09-01,ATL,Atlanta,811844.953823626,10179.988816456855,79.74910075649657
2024-10-01,ATL,Atlanta,829278.4149451256,10179.988816456855,81.46162337669011
2024-11-01,ATL,Atlanta,876563.2900719643,10179.988816456855,86.10650815793844
2024-12-01,ATL,Atlanta,957080.7504143715,10179.988816456855,94.01589409088206
2025-01-01,ATL,Atlanta,986871.7428523898,10179.988816456855,96.94232092446154
2025-02-01,ATL,Atlanta,995408.3463515043,10179.988816456855,97.78088800474303
2025-03-01,ATL,Atlanta,977225.6414102316,10179.988816456855,95.99476571432571
2025-04-01,ATL,Atlanta,939100.1140186191,10179.988816456855,92.24962138469941
2025-05-01,ATL,Atlanta,886495.438491106,10179.988816456855,87.08216231613217
2025-06-01,ATL,Atlanta,872108.3951285481,10179.988816456855,85.66889520730196
2025-07-01,ATL,Atlanta,860307.2004227042,10179.988816456855,84.5096410157093
2025-08-01,ATL,Atlanta,833669.3127942085,10179.988816456855,81.89294976891411
2025-09-01,ATL,Atlanta,872315.0103726983,10179.988816456855,85.68919142254103
2025-10-01,ATL,Atlanta,865421.0915552378,10179.988816456855,85.01198843717862
2025-11-01,ATL,Atlanta,897533.1952697635,10179.988816456855,88.16642252286383
2025-12-01,ATL,Atlanta,1006404.7148535848,10179.988816456855,98.86108256097907
2026-01-01,ATL,Atlanta,1016221.1623978615,10179.988816456855,99.82537119835042
2022-01-01,BAL,Baltimore,550987.7946901023,5268.972793991654,104.57214645678337
2022-02-01,BAL,Baltimore,409391.9762236476,5268.972793991654,77.69863163660436
2022-03-01,BAL,Baltimore,439143.6854259968,5268.972793991654,83.34521786234382
2022-04-01,BAL,Baltimore,388249.85737997293,5268.972793991654,73.68606226676751
2022-05-01,BAL,Baltimore,390866.8841353655,5268.972793991654,74.18274859590869
2022-06-01,BAL,Baltimore,394413.04412049055,5268.972793991654,74.85577541228719
2022-07-01,BAL,Baltimore,422244.74474298954,5268.972793991654,80.13796260714919
2022-08-01,BAL,Baltimore,385761.9756633043,5268.972793991654,73.21388641505204
2022-09-01,BAL,Baltimore,384064.94752061367,5268.972793991654,72.8918069113154
2022-10-01,BAL,Baltimore,379570.1834644973,5268.972793991654,72.03874423062709
2022-11-01,BAL,Baltimore,396370.77796797454,5268.972793991654,75.22733433354722
2022-12-01,BAL,Baltimore,452909.72980955243,5268.972793991654,85.957879745748
2023-01-01,BAL,Baltimore,425340.31985735893,5268.972793991654,80.72547277951132
2023-02-01,BAL,Baltimore,416174.33357170224,5268.972793991654,78.98585736602713
2023-03-01,BAL,Baltimore,412212.2820776105,5268.972793991654,78.23389836965316
2023-04-01,BAL,Baltimore,409076.38326078653,5268.972793991654,77.63873514914842
2023-05-01,BAL,Baltimore,406896.13606595993,5268.972793991654,77.2249453498705
2023-06-01,BAL,Baltimore,406966.23121085763,5268.972793991654,77.23824872941681
2023-07-01,BAL,Baltimore,401368.6107006371,5268.972793991654,76.17587457622254
2023-08-01,BAL,Baltimore,403489.84348607063,5268.972793991654,76.57846401222275
2023-09-01,BAL,Baltimore,386806.4637641758,5268.972793991654,73.41212013948169
2023-10-01,BAL,Baltimore,401580.6850563288,5268.972793991654,76.2161242347392
2023-11-01,BAL,Baltimore,389509.876411438,5268.972793991654,73.92520167414912
2023-12-01,BAL,Baltimore,423716.6308128834,5268.972793991654,80.41731232623908
2024-01-01,BAL,Baltimore,446708.5288564861,5268.972793991654,84.78095187089966
2024-02-01,BAL,Baltimore,457766.5931670368,5268.972793991654,86.87966536647141
2024-03-01,BAL,Baltimore,464638.5730728507,5268.972793991654,88.18390058925529
2024-04-01,BAL,Baltimore,431552.19185096025,5268.972793991654,81.90442591449141
2024-05-01,BAL,Baltimore,381451.204934746,5268.972793991654,72.39574388573892
2024-06-01,BAL,Baltimore,373735.71592867374,5268.972793991654,70.93141880611991
2024-07-01,BAL,Baltimore,382150.76767379045,5268.972793991654,72.52851411750824
2024-08-01,BAL,Baltimore,423850.811684898,5268.972793991654,80.44277855604531
2024-09-01,BAL,Baltimore,416333.8691134099,5268.972793991654,79.01613566655082
2024-10-01,BAL,Baltimore,404633.97178334,5268.972793991654,76.79560848079431
2024-11-01,BAL,Baltimore,432929.0081130862,5268.972793991654,82.1657323049317
2024-12-01,BAL,Baltimore,444832.325499475,5268.972793991654,84.42486664701113
2025-01-01,BAL,Baltimore,722970.2762205601,5268.972793991654,137.2127555953566
2025-02-01,BAL,Baltimore,501871.5031245053,5268.972793991654,95.25035006762653
2025-03-01,BAL,Baltimore,487579.1169949621,5268.972793991654,92.53779361908286
2025-04-01,BAL,Baltimore,461990.12579473853,5268.972793991654,87.68125094924723
2025-05-01,BAL,Baltimore,449896.0989350332,5268.972793991654,85.38592179638152
2025-06-01,BAL,Baltimore,431096.9969974905,5268.972793991654,81.81803434040913
2025-07-01,BAL,Baltimore,425769.74871358275,5268.972793991654,80.80697421689082
2025-08-01,BAL,Baltimore,426213.65454784036,5268.972793991654,80.8912232444743
2025-09-01,BAL,Baltimore,393151.47123000026,5268.972793991654,74.61634109751355
2025-10-01,BAL,Baltimore,421056.2745463848,5268.972793991654,79.91240247558807
2025-11-01,BAL,Baltimore,457770.9898326099,5268.972793991654,86.88049981101022
2025-12-01,BAL,Baltimore,466648.9454186857,5268.972793991654,88.56544978763556
2026-01-01,BAL,Baltimore,552576.2981854975,5268.972793991654,104.87362903365427
2022-01-01,BOS,Boston,473221.88062398136,5121.3290792398875,92.40216227116915
2022-02-01,BOS,Boston,543223.6879223585,5121.3290792398875,106.07084206410424
2022-03-01,BOS,Boston,383264.7752520442,5121.3290792398875,74.83697480126169
2022-04-01,BOS,Boston,337623.99310934544,5121.3290792398875,65.9250729420918
2022-05-01,BOS,Boston,308914.1661736071,5121.3290792398875,60.31914008920833
2022-06-01,BOS,Boston,298821.68917417526,5121.3290792398875,58.348464734573675
2022-07-01,BOS,Boston,288413.0815512538,5121.3290792398875,56.31606114131223
2022-08-01,BOS,Boston,299989.89744251966,5121.3290792398875,58.576571198788194
2022-09-01,BOS,Boston,266554.7320238352,5121.3290792398875,52.04796018759206
2022-10-01,BOS,Boston,297098.2611195147,5121.3290792398875,58.011945048376056
2022-11-01,BOS,Boston,302213.27054947615,5121.3290792398875,59.010711062201636
2022-12-01,BOS,Boston,368332.15279352665,5121.3290792398875,71.92120387003033
2023-01-01,BOS,Boston,490746.62788036466,5121.3290792398875,95.824076189457
2023-02-01,BOS,Boston,362834.4651106,5121.3290792398875,70.84771540680846
2023-03-01,BOS,Boston,413063.14968037605,5121.3290792398875,80.65545941087684
2023-04-01,BOS,Boston,310256.22390702367,5121.3290792398875,60.58119271512859
2023-05-01,BOS,Boston,309145.1895712912,5121.3290792398875,60.36425013664125
2023-06-01,BOS,Boston,275167.20147132874,5121.3290792398875,53.729646584665346
2023-07-01,BOS,Boston,299501.0078498721,5121.3290792398875,58.48110973066475
2023-08-01,BOS,Boston,294361.1964355111,5121.3290792398875,57.47750083640407
2023-09-01,BOS,Boston,270920.3525762558,5121.3290792398875,52.900399170690676
2023-10-01,BOS,Boston,284576.0177537203,5121.3290792398875,55.566829108344926
2023-11-01,BOS,Boston,317303.6629459858,5121.3290792398875,61.95728843753198
2023-12-01,BOS,Boston,320523.3585572243,5121.3290792398875,62.58597203927318
2024-01-01,BOS,Boston,428820.59197202325,5121.3290792398875,83.7322861579653
2024-02-01,BOS,Boston,406123.7237881124,5121.3290792398875,79.30045453130492
2024-03-01,BOS,Boston,325645.15718358755,5121.3290792398875,63.5860637238957
2024-04-01,BOS,Boston,327808.9113880694,5121.3290792398875,64.0085622923343
2024-05-01,BOS,Boston,322060.0455118418,5121.3290792398875,62.88602831975059
2024-06-01,BOS,Boston,297721.5093421042,5121.3290792398875,58.1336416261484
2024-07-01,BOS,Boston,284094.2468735948,5121.3290792398875,55.472757652933396
2024-08-01,BOS,Boston,301814.5577769559,5121.3290792398875,58.93285768344953
2024-09-01,BOS,Boston,302945.55204200745,5121.3290792398875,59.15369767391923
2024-10-01,BOS,Boston,300936.02250662446,5121.3290792398875,58.761313293948625
2024-11-01,BOS,Boston,320327.71273088455,5121.3290792398875,62.54776988055372
2024-12-01,BOS,Boston,342657.13611903787,5121.3290792398875,66.90785357028753
2025-01-01,BOS,Boston,532795.8042205572,5121.3290792398875,104.03467458873689
2025-02-01,BOS,Boston,568642.0269754827,5121.3290792398875,111.03407302619208
2025-03-01,BOS,Boston,354021.3799916208,5121.3290792398875,69.12685643004315
2025-04-01,BOS,Boston,367389.6883687051,5121.3290792398875,71.73717655793239
2025-05-01,BOS,Boston,341049.70050145406,5121.3290792398875,66.59398277762557
2025-06-01,BOS,Boston,332924.72566516045,5121.3290792398875,65.00748546206944
2025-07-01,BOS,Boston,314087.5112493336,5121.3290792398875,61.32929682697734
2025-08-01,BOS,Boston,300283.00342184305,5121.3290792398875,58.63380360365582
2025-09-01,BOS,Boston,301019.1348454356,5121.3290792398875,58.77754195989162
2025-10-01,BOS,Boston,298576.6267592013,5121.3290792398875,58.300613403174694
2025-11-01,BOS,Boston,320607.9586110413,5121.3290792398875,62.60249119914517
2025-12-01,BOS,Boston,364298.9962103665,5121.3290792398875,71.13368240426294
2026-01-01,BOS,Boston,631919.6645214111,5121.3290792398875,123.3897792436336
2022-01-01,CHI,Chicago,2230758.398572892,11068.470347955108,201.54170616584096
2022-02-01,CHI,Chicago,2029948.7389089763,11068.470347955108,183.39921191404807
2022-03-01,CHI,Chicago,1369802.1746631265,11068.470347955108,123.75713459956067
2022-04-01,CHI,Chicago,1474233.7228227258,11068.470347955108,133.19218252186846
2022-05-01,CHI,Chicago,1362106.1019236222,11068.470347955108,123.06181966465405
2022-06-01,CHI,Chicago,1266432.7455809712,11068.470347955108,114.41804565297893
2022-07-01,CHI,Chicago,1286948.6703745127,11068.470347955108,116.27159218186598
2022-08-01,CHI,Chicago,1278152.5776416063,11068.470347955108,115.4768940477619
2022-09-01,CHI,Chicago,1236463.955987364,11068.470347955108,111.71046378741936
2022-10-01,CHI,Chicago,1269138.5822652578,11068.470347955108,114.6625091243733
2022-11-01,CHI,Chicago,1427211.3879312873,11068.470347955108,128.9438687609588
2022-12-01,CHI,Chicago,1667241.1650474072,11068.470347955108,150.62977201320584
2023-01-01,CHI,Chicago,1509649.3837908506,11068.470347955108,136.3918713546319
2023-02-01,CHI,Chicago,1930488.9734117389,11068.470347955108,174.41334825172075
2023-03-01,CHI,Chicago,1541899.9069559872,11068.470347955108,139.30560036607517
2023-04-01,CHI,Chicago,1503345.6418379545,11068.470347955108,135.8223489405378
2023-05-01,CHI,Chicago,1354782.321830213,11068.470347955108,122.40014014949303
2023-06-01,CHI,Chicago,1344073.1189242005,11068.470347955108,121.43259878475594
2023-07-01,CHI,Chicago,1335066.2155539095,11068.470347955108,120.61885460085838
2023-08-01,CHI,Chicago,1305308.970790267,11068.470347955108,117.93038511698428
2023-09-01,CHI,Chicago,1320568.4021146894,11068.470347955108,119.30902469812943
2023-10-01,CHI,Chicago,1299654.7414850146,11068.470347955108,117.41954404071063
2023-11-01,CHI,Chicago,1370750.5830108523,11068.470347955108,123.84282018373908
2023-12-01,CHI,Chicago,1343506.7780835629,11068.470347955108,121.38143174695993
2024-01-01,CHI,Chicago,1577027.005573064,11068.470347955108,142.47921853668052
2024-02-01,CHI,Chicago,1444683.6165686846,11068.470347955108,130.52242732308434
2024-03-01,CHI,Chicago,1514900.9076040685,11068.470347955108,136.8663293102597
2024-04-01,CHI,Chicago,1411488.6750454903,11068.470347955108,127.5233732099451
2024-05-01,CHI,Chicago,1323671.2899731398,11068.470347955108,119.58936044109176
2024-06-01,CHI,Chicago,1214598.3290055394,11068.470347955108,109.73497609178992
2024-07-01,CHI,Chicago,1297478.9336806983,11068.470347955108,117.22296694054084
2024-08-01,CHI,Chicago,1360112.502225006,11068.470347955108,122.881704469334
2024-09-01,CHI,Chicago,1336928.6539916992,11068.470347955108,120.78711980636925
2024-10-01,CHI,Chicago,1351756.0195203424,11068.470347955108,122.1267236597041
2024-11-01,CHI,Chicago,1550137.8792926073,11068.470347955108,140.04987415257378
2024-12-01,CHI,Chicago,1621743.3270052373,11068.470347955108,146.51919154346862
2025-01-01,CHI,Chicago,2164618.5087480545,11068.470347955108,195.56618400734715
2025-02-01,CHI,Chicago,1980425.6558040679,11068.470347955108,178.92496375255232
2025-03-01,CHI,Chicago,1586729.8472178578,11068.470347955108,143.3558384615454
2025-04-01,CHI,Chicago,1549611.4052545577,11068.470347955108,140.00230894965964
2025-05-01,CHI,Chicago,1461092.9095471539,11068.470347955108,132.0049531340245
2025-06-01,CHI,Chicago,1435659.2409224203,11068.470347955108,129.707104576348
2025-07-01,CHI,Chicago,1414834.7928117216,11068.470347955108,127.82568397747131
2025-08-01,CHI,Chicago,1410658.7381935716,11068.470347955108,127.44839113691891
2025-09-01,CHI,Chicago,1383545.5760748982,11068.470347955108,124.99880584949187
2025-10-01,CHI,Chicago,1439179.9857100844,11068.470347955108,130.02519232262043
2025-11-01,CHI,Chicago,1473256.3305956125,11068.470347955108,133.1038783392319
2025-12-01,CHI,Chicago,1995234.4763927907,11068.470347955108,180.2628921313783
2026-01-01,CHI,Chicago,1987102.394533448,11068.470347955108,179.52818520226361
2022-01-01,CLT,Charlotte,437898.268861115,5245.678366658043,83.47791043469837
2022-02-01,CLT,Charlotte,332964.89855885506,5245.678366658043,63.47413533304042
2022-03-01,CLT,Charlotte,376658.9989244342,5245.678366658043,71.80367773184672
2022-04-01,CLT,Charlotte,338428.0532826781,5245.678366658043,64.51559352814199
2022-05-01,CLT,Charlotte,322618.94303429127,5245.678366658043,61.50185361818662
2022-06-01,CLT,Charlotte,322049.4819496274,5245.678366658043,61.39329547854096
2022-07-01,CLT,Charlotte,316430.6595016718,5245.678366658043,60.32216186050039
2022-08-01,CLT,Charlotte,300629.5534989238,5245.678366658043,57.3099478248132
2022-09-01,CLT,Charlotte,296750.9663411379,5245.678366658043,56.57056067854085
2022-10-01,CLT,Charlotte,309291.01175123453,5245.678366658043,58.96110857980033
2022-11-01,CLT,Charlotte,318143.5478836298,5245.678366658043,60.64869510600878
2022-12-01,CLT,Charlotte,357585.9386855364,5245.678366658043,68.16772087255322
2023-01-01,CLT,Charlotte,329768.58824789524,5245.678366658043,62.864812746418295
2023-02-01,CLT,Charlotte,342622.22582405806,5245.678366658043,65.31514169869672
2023-03-01,CLT,Charlotte,350608.6259755492,5245.678366658043,66.83761402606116
2023-04-01,CLT,Charlotte,330158.87812435627,5245.678366658043,62.939214920776095
2023-05-01,CLT,Charlotte,295843.92001998425,5245.678366658043,56.397647614156476
2023-06-01,CLT,Charlotte,301452.777620852,5245.678366658043,57.46688160237011
2023-07-01,CLT,Charlotte,293980.64780414104,5245.678366658043,56.04244623015888
2023-08-01,CLT,Charlotte,310725.31475812197,5245.678366658043,59.23453422785454
2023-09-01,CLT,Charlotte,298898.1392249465,5245.678366658043,56.97988293082689
2023-10-01,CLT,Charlotte,313730.57345944643,5245.678366658043,59.807436051272866
2023-11-01,CLT,Charlotte,341471.88074338436,5245.678366658043,65.0958478342491
2023-12-01,CLT,Charlotte,373317.9428562522,5245.678366658043,71.16676181084439
2024-01-01,CLT,Charlotte,370243.3829242587,5245.678366658043,70.58064887804706
2024-02-01,CLT,Charlotte,360622.88980698586,5245.678366658043,68.74666432069762
2024-03-01,CLT,Charlotte,379508.96693855524,5245.678366658043,72.3469760080498
2024-04-01,CLT,Charlotte,326152.6747326851,5245.678366658043,62.1754998944918
2024-05-01,CLT,Charlotte,318851.699326694,5245.678366658043,60.78369222050312
2024-06-01,CLT,Charlotte,300226.3358736038,5245.678366658043,57.23308119343854
2024-07-01,CLT,Charlotte,276032.36828899384,5245.678366658043,52.62090982235547
2024-08-01,CLT,Charlotte,322547.3481075838,5245.678366658043,61.488205254390145
2024-09-01,CLT,Charlotte,325830.5810615588,5245.678366658043,62.11409817509293
2024-10-01,CLT,Charlotte,328709.50208830833,5245.678366658043,62.662915854241575
2024-11-01,CLT,Charlotte,340313.7744935155,5245.678366658043,64.8750744339526
2024-12-01,CLT,Charlotte,375025.377050519,5245.678366658043,71.49225530757103
2025-01-01,CLT,Charlotte,394485.7817879319,5245.678366658043,75.20205285465376
2025-02-01,CLT,Charlotte,387345.69698369503,5245.678366658043,73.84091625702706
2025-03-01,CLT,Charlotte,412837.38611102104,5245.678366658043,78.70047632638877
2025-04-01,CLT,Charlotte,363436.95470774174,5245.678366658043,69.28311827461182
2025-05-01,CLT,Charlotte,368050.85771507025,5245.678366658043,70.16268097076468
2025-06-01,CLT,Charlotte,362820.95573967695,5245.678366658043,69.16568847335292
2025-07-01,CLT,Charlotte,348104.5857771039,5245.678366658043,66.3602610464425
2025-08-01,CLT,Charlotte,347392.74203902483,5245.678366658043,66.22456005825315
2025-09-01,CLT,Charlotte,336535.2237684727,5245.678366658043,64.15475754432788
2025-10-01,CLT,Charlotte,336088.9781422615,5245.678366658043,64.06968835117118
2025-11-01,CLT,Charlotte,378404.7633815408,5245.678366658043,72.13647824592375
2025-12-01,CLT,Charlotte,408776.6364316344,5245.678366658043,77.92636297144176
2026-01-01,CLT,Charlotte,389070.7240692377,5245.678366658043,74.1697635413949
2022-01-01,DEN,Denver,633209.5086792111,9135.045999177275,69.3165101452406
2022-02-01,DEN,Denver,734629.4916411638,9135.045999177275,80.418805959743
2022-03-01,DEN,Denver,498103.31220698357,9135.045999177275,54.52663426673976
2022-04-01,DEN,Denver,442119.32129210234,9135.045999177275,48.398149427153484
2022-05-01,DEN,Denver,441904.1707726717,9135.045999177275,48.37459721740544
2022-06-01,DEN,Denver,421310.480935514,9135.045999177275,46.12023639218218
2022-07-01,DEN,Denver,416661.6796015501,9135.045999177275,45.611338972904534
2022-08-01,DEN,Denver,392616.38114380836,9135.045999177275,42.97913564739229
2022-09-01,DEN,Denver,396666.21561431885,9135.045999177275,43.42246504834717
2022-10-01,DEN,Denver,411146.86672639847,9135.045999177275,45.00764054865486
2022-11-01,DEN,Denver,443003.8783649206,9135.045999177275,48.49498058409543
2022-12-01,DEN,Denver,469085.22547775507,9135.045999177275,51.35006715018206
2023-01-01,DEN,Denver,736177.9653035402,9135.045999177275,80.58831508564295
2023-02-01,DEN,Denver,497804.31131386757,9135.045999177275,54.493903080367744
2023-03-01,DEN,Denver,447063.2552008629,9135.045999177275,48.93935457370729
2023-04-01,DEN,Denver,500421.2408975959,9135.045999177275,54.7803744986796
2023-05-01,DEN,Denver,440435.8666244149,9135.045999177275,48.213864129866636
2023-06-01,DEN,Denver,432744.4877766967,9135.045999177275,47.371900241736135
2023-07-01,DEN,Denver,427539.20766222477,9135.045999177275,46.8020859118531
2023-08-01,DEN,Denver,405143.53718680143,9135.045999177275,44.350464926316704
2023-09-01,DEN,Denver,396692.61403244734,9135.045999177275,43.42535484420927
2023-10-01,DEN,Denver,414667.7019315362,9135.045999177275,45.39306118095981
2023-11-01,DEN,Denver,506209.36168563366,9135.045999177275,55.413991536684556
2023-12-01,DEN,Denver,493692.59322303534,9135.045999177275,54.04379937085139
2024-01-01,DEN,Denver,464307.28882968426,9135.045999177275,50.82703347870399
2024-02-01,DEN,Denver,493079.8550475836,9135.045999177275,53.976723827333934
2024-03-01,DEN,Denver,472759.39131361246,9135.045999177275,51.752272660278926
2024-04-01,DEN,Denver,434525.45452171564,9135.045999177275,47.56686004217714
2024-05-01,DEN,Denver,426364.425475657,9135.045999177275,46.67348424015122
2024-06-01,DEN,Denver,398064.36446264386,9135.045999177275,43.575518338768575
2024-07-01,DEN,Denver,413257.098344028,9135.045999177275,45.238644488626214
2024-08-01,DEN,Denver,417369.480761081,9135.045999177275,45.688820920953255
2024-09-01,DEN,Denver,419719.11503732204,9135.045999177275,45.94603191654678
2024-10-01,DEN,Denver,421881.9878286123,9135.045999177275,46.18279840808772
2024-11-01,DEN,Denver,567596.8622717261,9135.045999177275,62.13399060309552
2024-12-01,DEN,Denver,506032.69632843137,9135.045999177275,55.39465224083228
2025-01-01,DEN,Denver,652041.3745813668,9135.045999177275,71.378006705176
2025-02-01,DEN,Denver,484152.01228863,9135.045999177275,52.999406060159295
2025-03-01,DEN,Denver,476698.11180245876,9135.045999177275,52.183438577692044
2025-04-01,DEN,Denver,486988.7779125571,9135.045999177275,53.30994260526072
2025-05-01,DEN,Denver,491485.48683696985,9135.045999177275,53.80219069298986
2025-06-01,DEN,Denver,476528.5048189163,9135.045999177275,52.164871951584445
2025-07-01,DEN,Denver,450788.3649522662,9135.045999177275,49.34713683903347
2025-08-01,DEN,Denver,426696.38054451346,9135.045999177275,46.70982287149324
2025-09-01,DEN,Denver,416537.3844591975,9135.045999177275,45.59773256716079
2025-10-01,DEN,Denver,428493.9789710641,9135.045999177275,46.90660331755914
2025-11-01,DEN,Denver,461748.2546477914,9135.045999177275,50.54689978456349
2025-12-01,DEN,Denver,489864.7141812444,9135.045999177275,53.624767103018726
2026-01-01,DEN,Denver,506010.419249773,9135.045999177275,55.39221360191789
2022-01-01,DET,Detroit,991161.419233501,8233.930206876415,120.37525146931057
2022-02-01,DET,Detroit,1092384.4733396769,8233.930206876415,132.66865833127807
2022-03-01,DET,Detroit,896066.3948611319,8233.930206876415,108.82608576312664
2022-04-01,DET,Detroit,923394.264089156,8233.930206876415,112.1450195579749
2022-05-01,DET,Detroit,746814.7463073228,8233.930206876415,90.69966923980411
2022-06-01,DET,Detroit,698639.66024369,8233.930206876415,84.84886836425137
2022-07-01,DET,Detroit,663722.4293882847,8233.930206876415,80.6082165760877
2022-08-01,DET,Detroit,653092.9998592138,8233.930206876415,79.31728633232709
2022-09-01,DET,Detroit,689582.3842815757,8233.930206876415,83.7488741045781
2022-10-01,DET,Detroit,891057.1794696152,8233.930206876415,108.21772313851594
2022-11-01,DET,Detroit,1069766.0113792121,8233.930206876415,129.9216758584882
2022-12-01,DET,Detroit,1386761.3261936903,8233.930206876415,168.42034014759588
2023-01-01,DET,Detroit,1120769.188959837,8233.930206876415,136.11594473121076
2023-02-01,DET,Detroit,983925.2039233744,8233.930206876415,119.4964226320096
2023-03-01,DET,Detroit,1116792.1238096654,8233.930206876415,135.6329353966344
2023-04-01,DET,Detroit,877192.0794609189,8233.930206876415,106.53382496834234
2023-05-01,DET,Detroit,768131.3063989952,8233.930206876415,93.28853744199878
2023-06-01,DET,Detroit,744264.7772741616,8233.930206876415,90.38997885269934
2023-07-01,DET,Detroit,779240.1487885714,8233.930206876415,94.63769174747235
2023-08-01,DET,Detroit,772552.8554856181,8233.930206876415,93.82552876637632
2023-09-01,DET,Detroit,866743.8722624183,8233.930206876415,105.26490393841
